fdate,number of customers without power,county,state,fips
2024-02-03 23:00:00,37,San Diego County,CA,06073
2024-02-04 00:00:00,41,San Diego County,CA,06073
2024-02-04 01:00:00,4,San Diego County,CA,06073
2024-02-04 02:00:00,4,San Diego County,CA,06073
2024-02-04 03:00:00,46,San Diego County,CA,06073
2024-02-04 04:00:00,46,San Diego County,CA,06073
2024-02-04 05:00:00,46,San Diego County,CA,06073
2024-02-04 06:00:00,46,San Diego County,CA,06073
2024-02-04 07:00:00,46,San Diego County,CA,06073
2024-02-04 08:00:00,46,San Diego County,CA,06073
2024-02-04 09:00:00,0,San Diego County,CA,06073
2024-02-04 10:00:00,0,San Diego County,CA,06073
2024-02-04 11:00:00,0,San Diego County,CA,06073
2024-02-04 12:00:00,0,San Diego County,CA,06073
2024-02-04 13:00:00,0,San Diego County,CA,06073
2024-02-04 14:00:00,0,San Diego County,CA,06073
2024-02-04 15:00:00,0,San Diego County,CA,06073
2024-02-04 16:00:00,0,San Diego County,CA,06073
2024-02-04 17:00:00,0,San Diego County,CA,06073
2024-02-04 18:00:00,83,San Diego County,CA,06073
2024-02-04 19:00:00,83,San Diego County,CA,06073
2024-02-04 20:00:00,14,San Diego County,CA,06073
2024-02-04 21:00:00,14,San Diego County,CA,06073
2024-02-04 22:00:00,14,San Diego County,CA,06073
2024-02-04 23:00:00,13,San Diego County,CA,06073
2024-02-05 00:00:00,22,San Diego County,CA,06073
2024-02-05 01:00:00,22,San Diego County,CA,06073
2024-02-05 02:00:00,22,San Diego County,CA,06073
2024-02-05 03:00:00,22,San Diego County,CA,06073
2024-02-05 04:00:00,22,San Diego County,CA,06073
2024-02-05 05:00:00,9,San Diego County,CA,06073
2024-02-05 06:00:00,9,San Diego County,CA,06073
2024-02-05 07:00:00,0,San Diego County,CA,06073
2024-02-05 08:00:00,1,San Diego County,CA,06073
2024-02-05 09:00:00,1,San Diego County,CA,06073
2024-02-05 10:00:00,32,San Diego County,CA,06073
2024-02-05 11:00:00,65,San Diego County,CA,06073
2024-02-05 12:00:00,136,San Diego County,CA,06073
2024-02-05 13:00:00,127,San Diego County,CA,06073
2024-02-05 14:00:00,117,San Diego County,CA,06073
2024-02-05 15:00:00,110,San Diego County,CA,06073
2024-02-05 16:00:00,103,San Diego County,CA,06073
2024-02-05 17:00:00,32,San Diego County,CA,06073
2024-02-05 18:00:00,32,San Diego County,CA,06073
2024-02-05 19:00:00,1,San Diego County,CA,06073
2024-02-05 20:00:00,1,San Diego County,CA,06073
2024-02-05 21:00:00,1,San Diego County,CA,06073
2024-02-05 22:00:00,341,San Diego County,CA,06073
2024-02-05 23:00:00,241,San Diego County,CA,06073
2024-02-06 00:00:00,242,San Diego County,CA,06073
2024-02-06 01:00:00,241,San Diego County,CA,06073
2024-02-06 02:00:00,241,San Diego County,CA,06073
2024-02-06 03:00:00,241,San Diego County,CA,06073
2024-02-06 04:00:00,160,San Diego County,CA,06073
2024-02-06 05:00:00,150,San Diego County,CA,06073
2024-02-06 06:00:00,151,San Diego County,CA,06073
2024-02-06 07:00:00,246,San Diego County,CA,06073
2024-02-06 08:00:00,150,San Diego County,CA,06073
2024-02-06 09:00:00,150,San Diego County,CA,06073
2024-02-03 00:00:00,0,San Francisco County,CA,06075
2024-02-03 01:00:00,0,San Francisco County,CA,06075
2024-02-03 02:00:00,0,San Francisco County,CA,06075
2024-02-03 03:00:00,0,San Francisco County,CA,06075
2024-02-03 04:00:00,43,San Francisco County,CA,06075
2024-02-03 05:00:00,43,San Francisco County,CA,06075
2024-02-03 06:00:00,0,San Francisco County,CA,06075
2024-02-03 07:00:00,43,San Francisco County,CA,06075
2024-02-03 08:00:00,0,San Francisco County,CA,06075
2024-02-03 09:00:00,0,San Francisco County,CA,06075
2024-02-03 10:00:00,0,San Francisco County,CA,06075
2024-02-03 11:00:00,0,San Francisco County,CA,06075
2024-02-03 12:00:00,68,San Francisco County,CA,06075
2024-02-03 13:00:00,246,San Francisco County,CA,06075
2024-02-03 14:00:00,426,San Francisco County,CA,06075
2024-02-03 15:00:00,404,San Francisco County,CA,06075
2024-02-03 16:00:00,404,San Francisco County,CA,06075
2024-02-03 17:00:00,367,San Francisco County,CA,06075
2024-02-03 18:00:00,196,San Francisco County,CA,06075
2024-02-03 19:00:00,239,San Francisco County,CA,06075
2024-02-03 20:00:00,239,San Francisco County,CA,06075
2024-02-03 21:00:00,43,San Francisco County,CA,06075
2024-02-03 22:00:00,0,San Francisco County,CA,06075
2024-02-03 23:00:00,0,San Francisco County,CA,06075
2024-02-04 00:00:00,0,San Francisco County,CA,06075
2024-02-04 01:00:00,0,San Francisco County,CA,06075
2024-02-04 02:00:00,0,San Francisco County,CA,06075
2024-02-04 03:00:00,103,San Francisco County,CA,06075
2024-02-04 04:00:00,103,San Francisco County,CA,06075
2024-02-04 05:00:00,103,San Francisco County,CA,06075
2024-02-04 06:00:00,103,San Francisco County,CA,06075
2024-02-04 07:00:00,103,San Francisco County,CA,06075
2024-02-04 08:00:00,103,San Francisco County,CA,06075
2024-02-04 09:00:00,103,San Francisco County,CA,06075
2024-02-04 10:00:00,43,San Francisco County,CA,06075
2024-02-04 11:00:00,136,San Francisco County,CA,06075
2024-02-04 12:00:00,1270,San Francisco County,CA,06075
2024-02-04 13:00:00,1270,San Francisco County,CA,06075
2024-02-04 14:00:00,573,San Francisco County,CA,06075
2024-02-04 15:00:00,487,San Francisco County,CA,06075
2024-02-04 16:00:00,329,San Francisco County,CA,06075
2024-02-04 17:00:00,704,San Francisco County,CA,06075
2024-02-04 18:00:00,3918,San Francisco County,CA,06075
2024-02-04 19:00:00,10687,San Francisco County,CA,06075
2024-02-04 20:00:00,19687,San Francisco County,CA,06075
2024-02-04 21:00:00,17605,San Francisco County,CA,06075
2024-02-04 22:00:00,17841,San Francisco County,CA,06075
2024-02-04 23:00:00,17530,San Francisco County,CA,06075
2024-02-05 00:00:00,24783,San Francisco County,CA,06075
2024-02-05 01:00:00,21792,San Francisco County,CA,06075
2024-02-05 02:00:00,16517,San Francisco County,CA,06075
2024-02-05 03:00:00,9965,San Francisco County,CA,06075
2024-02-05 04:00:00,7206,San Francisco County,CA,06075
2024-02-05 05:00:00,7206,San Francisco County,CA,06075
2024-02-05 06:00:00,6960,San Francisco County,CA,06075
2024-02-05 07:00:00,6643,San Francisco County,CA,06075
2024-02-05 08:00:00,6644,San Francisco County,CA,06075
2024-02-05 09:00:00,3519,San Francisco County,CA,06075
2024-02-05 10:00:00,3519,San Francisco County,CA,06075
2024-02-05 11:00:00,3519,San Francisco County,CA,06075
2024-02-05 12:00:00,2928,San Francisco County,CA,06075
2024-02-05 13:00:00,2843,San Francisco County,CA,06075
2024-02-05 14:00:00,2778,San Francisco County,CA,06075
2024-02-05 15:00:00,3233,San Francisco County,CA,06075
2024-02-05 16:00:00,3721,San Francisco County,CA,06075
2024-02-05 17:00:00,3783,San Francisco County,CA,06075
2024-02-05 18:00:00,3805,San Francisco County,CA,06075
2024-02-05 19:00:00,2620,San Francisco County,CA,06075
2024-02-05 20:00:00,2122,San Francisco County,CA,06075
2024-02-05 21:00:00,2133,San Francisco County,CA,06075
2024-02-05 22:00:00,2173,San Francisco County,CA,06075
2024-02-05 23:00:00,2173,San Francisco County,CA,06075
2024-02-06 00:00:00,2140,San Francisco County,CA,06075
2024-02-06 01:00:00,2030,San Francisco County,CA,06075
2024-02-06 02:00:00,1914,San Francisco County,CA,06075
2024-02-06 03:00:00,1914,San Francisco County,CA,06075
2024-02-06 04:00:00,1677,San Francisco County,CA,06075
2024-02-06 05:00:00,1186,San Francisco County,CA,06075
2024-02-06 06:00:00,1161,San Francisco County,CA,06075
2024-02-06 07:00:00,1127,San Francisco County,CA,06075
2024-02-06 08:00:00,1127,San Francisco County,CA,06075
2024-02-06 09:00:00,1127,San Francisco County,CA,06075
2024-02-03 00:00:00,3,San Joaquin County,CA,06077
2024-02-03 01:00:00,14,San Joaquin County,CA,06077
2024-02-03 02:00:00,14,San Joaquin County,CA,06077
2024-02-03 03:00:00,13,San Joaquin County,CA,06077
2024-02-03 04:00:00,13,San Joaquin County,CA,06077
2024-02-03 05:00:00,569,San Joaquin County,CA,06077
2024-02-03 06:00:00,569,San Joaquin County,CA,06077
2024-02-03 07:00:00,569,San Joaquin County,CA,06077
2024-02-03 08:00:00,81,San Joaquin County,CA,06077
2024-02-03 09:00:00,81,San Joaquin County,CA,06077
2024-02-03 10:00:00,81,San Joaquin County,CA,06077
2024-02-03 11:00:00,91,San Joaquin County,CA,06077
2024-02-03 12:00:00,96,San Joaquin County,CA,06077
2024-02-03 13:00:00,84,San Joaquin County,CA,06077
2024-02-03 14:00:00,99,San Joaquin County,CA,06077
2024-02-03 15:00:00,16,San Joaquin County,CA,06077
2024-02-03 16:00:00,8,San Joaquin County,CA,06077
2024-02-03 17:00:00,11,San Joaquin County,CA,06077
2024-02-03 18:00:00,2,San Joaquin County,CA,06077
2024-02-03 19:00:00,2,San Joaquin County,CA,06077
2024-02-03 20:00:00,1,San Joaquin County,CA,06077
2024-02-03 21:00:00,1,San Joaquin County,CA,06077
2024-02-03 22:00:00,0,San Joaquin County,CA,06077
2024-02-03 23:00:00,0,San Joaquin County,CA,06077
2024-02-04 00:00:00,0,San Joaquin County,CA,06077
2024-02-04 01:00:00,0,San Joaquin County,CA,06077
2024-02-04 02:00:00,0,San Joaquin County,CA,06077
2024-02-04 03:00:00,0,San Joaquin County,CA,06077
2024-02-04 04:00:00,0,San Joaquin County,CA,06077
2024-02-04 05:00:00,75,San Joaquin County,CA,06077
2024-02-04 06:00:00,6,San Joaquin County,CA,06077
2024-02-04 07:00:00,7,San Joaquin County,CA,06077
2024-02-04 08:00:00,7,San Joaquin County,CA,06077
2024-02-04 09:00:00,25,San Joaquin County,CA,06077
2024-02-04 10:00:00,25,San Joaquin County,CA,06077
2024-02-04 11:00:00,3982,San Joaquin County,CA,06077
2024-02-04 12:00:00,3082,San Joaquin County,CA,06077
2024-02-04 13:00:00,3224,San Joaquin County,CA,06077
2024-02-04 14:00:00,743,San Joaquin County,CA,06077
2024-02-04 15:00:00,815,San Joaquin County,CA,06077
2024-02-04 16:00:00,1000,San Joaquin County,CA,06077
2024-02-04 17:00:00,9774,San Joaquin County,CA,06077
2024-02-04 18:00:00,20059,San Joaquin County,CA,06077
2024-02-04 19:00:00,44707,San Joaquin County,CA,06077
2024-02-04 20:00:00,44153,San Joaquin County,CA,06077
2024-02-04 21:00:00,46370,San Joaquin County,CA,06077
2024-02-04 22:00:00,43826,San Joaquin County,CA,06077
2024-02-04 23:00:00,41818,San Joaquin County,CA,06077
2024-02-05 00:00:00,35094,San Joaquin County,CA,06077
2024-02-05 01:00:00,28618,San Joaquin County,CA,06077
2024-02-05 02:00:00,27306,San Joaquin County,CA,06077
2024-02-05 03:00:00,24331,San Joaquin County,CA,06077
2024-02-05 04:00:00,24184,San Joaquin County,CA,06077
2024-02-05 05:00:00,21410,San Joaquin County,CA,06077
2024-02-05 06:00:00,11692,San Joaquin County,CA,06077
2024-02-05 07:00:00,8473,San Joaquin County,CA,06077
2024-02-05 08:00:00,8331,San Joaquin County,CA,06077
2024-02-05 09:00:00,7273,San Joaquin County,CA,06077
2024-02-05 10:00:00,6177,San Joaquin County,CA,06077
2024-02-05 11:00:00,6177,San Joaquin County,CA,06077
2024-02-05 12:00:00,6078,San Joaquin County,CA,06077
2024-02-05 13:00:00,5286,San Joaquin County,CA,06077
2024-02-05 14:00:00,4971,San Joaquin County,CA,06077
2024-02-05 15:00:00,4389,San Joaquin County,CA,06077
2024-02-05 16:00:00,4162,San Joaquin County,CA,06077
2024-02-05 17:00:00,3393,San Joaquin County,CA,06077
2024-02-05 18:00:00,3304,San Joaquin County,CA,06077
2024-02-05 19:00:00,2990,San Joaquin County,CA,06077
2024-02-05 20:00:00,2396,San Joaquin County,CA,06077
2024-02-05 21:00:00,1855,San Joaquin County,CA,06077
2024-02-05 22:00:00,1345,San Joaquin County,CA,06077
2024-02-05 23:00:00,895,San Joaquin County,CA,06077
2024-02-06 00:00:00,891,San Joaquin County,CA,06077
2024-02-06 01:00:00,909,San Joaquin County,CA,06077
2024-02-06 02:00:00,931,San Joaquin County,CA,06077
2024-02-06 03:00:00,937,San Joaquin County,CA,06077
2024-02-06 04:00:00,934,San Joaquin County,CA,06077
2024-02-06 05:00:00,934,San Joaquin County,CA,06077
2024-02-06 06:00:00,934,San Joaquin County,CA,06077
2024-02-06 07:00:00,940,San Joaquin County,CA,06077
2024-02-06 08:00:00,933,San Joaquin County,CA,06077
2024-02-06 09:00:00,933,San Joaquin County,CA,06077
2024-02-03 00:00:00,21,San Luis Obispo County,CA,06079
2024-02-03 01:00:00,21,San Luis Obispo County,CA,06079
2024-02-03 02:00:00,21,San Luis Obispo County,CA,06079
2024-02-03 03:00:00,2,San Luis Obispo County,CA,06079
2024-02-03 04:00:00,2,San Luis Obispo County,CA,06079
2024-02-03 05:00:00,2,San Luis Obispo County,CA,06079
2024-02-03 06:00:00,2,San Luis Obispo County,CA,06079
2024-02-03 07:00:00,2,San Luis Obispo County,CA,06079
2024-02-03 08:00:00,2,San Luis Obispo County,CA,06079
2024-02-03 09:00:00,4,San Luis Obispo County,CA,06079
2024-02-03 10:00:00,9,San Luis Obispo County,CA,06079
2024-02-03 11:00:00,10,San Luis Obispo County,CA,06079
2024-02-03 12:00:00,11,San Luis Obispo County,CA,06079
2024-02-03 13:00:00,9,San Luis Obispo County,CA,06079
2024-02-03 14:00:00,8,San Luis Obispo County,CA,06079
2024-02-03 15:00:00,3,San Luis Obispo County,CA,06079
2024-02-03 16:00:00,1,San Luis Obispo County,CA,06079
2024-02-03 17:00:00,0,San Luis Obispo County,CA,06079
2024-02-03 18:00:00,0,San Luis Obispo County,CA,06079
2024-02-03 19:00:00,0,San Luis Obispo County,CA,06079
2024-02-03 20:00:00,0,San Luis Obispo County,CA,06079
2024-02-03 21:00:00,0,San Luis Obispo County,CA,06079
2024-02-03 22:00:00,0,San Luis Obispo County,CA,06079
2024-02-03 23:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 00:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 01:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 02:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 03:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 04:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 05:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 06:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 07:00:00,0,San Luis Obispo County,CA,06079
2024-02-04 08:00:00,3,San Luis Obispo County,CA,06079
2024-02-04 09:00:00,3,San Luis Obispo County,CA,06079
2024-02-04 10:00:00,232,San Luis Obispo County,CA,06079
2024-02-04 11:00:00,228,San Luis Obispo County,CA,06079
2024-02-04 12:00:00,9403,San Luis Obispo County,CA,06079
2024-02-04 13:00:00,15243,San Luis Obispo County,CA,06079
2024-02-04 14:00:00,21176,San Luis Obispo County,CA,06079
2024-02-04 15:00:00,26784,San Luis Obispo County,CA,06079
2024-02-04 16:00:00,30069,San Luis Obispo County,CA,06079
2024-02-04 17:00:00,30933,San Luis Obispo County,CA,06079
2024-02-04 18:00:00,24766,San Luis Obispo County,CA,06079
2024-02-04 19:00:00,24158,San Luis Obispo County,CA,06079
2024-02-04 20:00:00,19391,San Luis Obispo County,CA,06079
2024-02-04 21:00:00,13582,San Luis Obispo County,CA,06079
2024-02-04 22:00:00,11800,San Luis Obispo County,CA,06079
2024-02-04 23:00:00,6022,San Luis Obispo County,CA,06079
2024-02-05 00:00:00,4282,San Luis Obispo County,CA,06079
2024-02-05 01:00:00,4192,San Luis Obispo County,CA,06079
2024-02-05 02:00:00,3389,San Luis Obispo County,CA,06079
2024-02-05 03:00:00,3275,San Luis Obispo County,CA,06079
2024-02-05 04:00:00,3276,San Luis Obispo County,CA,06079
2024-02-05 05:00:00,2847,San Luis Obispo County,CA,06079
2024-02-05 06:00:00,2847,San Luis Obispo County,CA,06079
2024-02-05 07:00:00,2831,San Luis Obispo County,CA,06079
2024-02-05 08:00:00,2831,San Luis Obispo County,CA,06079
2024-02-05 09:00:00,2831,San Luis Obispo County,CA,06079
2024-02-05 10:00:00,2831,San Luis Obispo County,CA,06079
2024-02-05 11:00:00,2822,San Luis Obispo County,CA,06079
2024-02-05 12:00:00,2798,San Luis Obispo County,CA,06079
2024-02-05 13:00:00,2599,San Luis Obispo County,CA,06079
2024-02-05 14:00:00,2301,San Luis Obispo County,CA,06079
2024-02-05 15:00:00,2189,San Luis Obispo County,CA,06079
2024-02-05 16:00:00,2191,San Luis Obispo County,CA,06079
2024-02-05 17:00:00,1761,San Luis Obispo County,CA,06079
2024-02-05 18:00:00,1519,San Luis Obispo County,CA,06079
2024-02-05 19:00:00,1265,San Luis Obispo County,CA,06079
2024-02-05 20:00:00,858,San Luis Obispo County,CA,06079
2024-02-05 21:00:00,690,San Luis Obispo County,CA,06079
2024-02-05 22:00:00,635,San Luis Obispo County,CA,06079
2024-02-05 23:00:00,418,San Luis Obispo County,CA,06079
2024-02-06 00:00:00,324,San Luis Obispo County,CA,06079
2024-02-06 01:00:00,326,San Luis Obispo County,CA,06079
2024-02-06 02:00:00,289,San Luis Obispo County,CA,06079
2024-02-06 03:00:00,290,San Luis Obispo County,CA,06079
2024-02-06 04:00:00,290,San Luis Obispo County,CA,06079
2024-02-06 05:00:00,278,San Luis Obispo County,CA,06079
2024-02-06 06:00:00,278,San Luis Obispo County,CA,06079
2024-02-06 07:00:00,294,San Luis Obispo County,CA,06079
2024-02-06 08:00:00,292,San Luis Obispo County,CA,06079
2024-02-06 09:00:00,291,San Luis Obispo County,CA,06079
2024-02-03 00:00:00,39,San Mateo County,CA,06081
2024-02-03 01:00:00,39,San Mateo County,CA,06081
2024-02-03 02:00:00,30,San Mateo County,CA,06081
2024-02-03 03:00:00,30,San Mateo County,CA,06081
2024-02-03 04:00:00,30,San Mateo County,CA,06081
2024-02-03 05:00:00,30,San Mateo County,CA,06081
2024-02-03 06:00:00,30,San Mateo County,CA,06081
2024-02-03 07:00:00,29,San Mateo County,CA,06081
2024-02-03 08:00:00,29,San Mateo County,CA,06081
2024-02-03 09:00:00,38,San Mateo County,CA,06081
2024-02-03 10:00:00,38,San Mateo County,CA,06081
2024-02-03 11:00:00,3,San Mateo County,CA,06081
2024-02-03 12:00:00,3,San Mateo County,CA,06081
2024-02-03 13:00:00,2905,San Mateo County,CA,06081
2024-02-03 14:00:00,3177,San Mateo County,CA,06081
2024-02-03 15:00:00,3,San Mateo County,CA,06081
2024-02-03 16:00:00,3,San Mateo County,CA,06081
2024-02-03 17:00:00,31,San Mateo County,CA,06081
2024-02-03 18:00:00,29,San Mateo County,CA,06081
2024-02-03 19:00:00,0,San Mateo County,CA,06081
2024-02-03 20:00:00,0,San Mateo County,CA,06081
2024-02-03 21:00:00,0,San Mateo County,CA,06081
2024-02-03 22:00:00,0,San Mateo County,CA,06081
2024-02-03 23:00:00,0,San Mateo County,CA,06081
2024-02-04 00:00:00,13,San Mateo County,CA,06081
2024-02-04 01:00:00,5371,San Mateo County,CA,06081
2024-02-04 02:00:00,3137,San Mateo County,CA,06081
2024-02-04 03:00:00,2452,San Mateo County,CA,06081
2024-02-04 04:00:00,2456,San Mateo County,CA,06081
2024-02-04 05:00:00,2456,San Mateo County,CA,06081
2024-02-04 06:00:00,3264,San Mateo County,CA,06081
2024-02-04 07:00:00,1398,San Mateo County,CA,06081
2024-02-04 08:00:00,689,San Mateo County,CA,06081
2024-02-04 09:00:00,760,San Mateo County,CA,06081
2024-02-04 10:00:00,1528,San Mateo County,CA,06081
2024-02-04 11:00:00,1568,San Mateo County,CA,06081
2024-02-04 12:00:00,3161,San Mateo County,CA,06081
2024-02-04 13:00:00,2661,San Mateo County,CA,06081
2024-02-04 14:00:00,3965,San Mateo County,CA,06081
2024-02-04 15:00:00,4321,San Mateo County,CA,06081
2024-02-04 16:00:00,6088,San Mateo County,CA,06081
2024-02-04 17:00:00,13744,San Mateo County,CA,06081
2024-02-04 18:00:00,34623,San Mateo County,CA,06081
2024-02-04 19:00:00,70104,San Mateo County,CA,06081
2024-02-04 20:00:00,70787,San Mateo County,CA,06081
2024-02-04 21:00:00,70249,San Mateo County,CA,06081
2024-02-04 22:00:00,55157,San Mateo County,CA,06081
2024-02-04 23:00:00,55294,San Mateo County,CA,06081
2024-02-05 00:00:00,51844,San Mateo County,CA,06081
2024-02-05 01:00:00,54314,San Mateo County,CA,06081
2024-02-05 02:00:00,52745,San Mateo County,CA,06081
2024-02-05 03:00:00,51774,San Mateo County,CA,06081
2024-02-05 04:00:00,51090,San Mateo County,CA,06081
2024-02-05 05:00:00,51233,San Mateo County,CA,06081
2024-02-05 06:00:00,51241,San Mateo County,CA,06081
2024-02-05 07:00:00,50404,San Mateo County,CA,06081
2024-02-05 08:00:00,48573,San Mateo County,CA,06081
2024-02-05 09:00:00,47596,San Mateo County,CA,06081
2024-02-05 10:00:00,46018,San Mateo County,CA,06081
2024-02-05 11:00:00,45624,San Mateo County,CA,06081
2024-02-05 12:00:00,42223,San Mateo County,CA,06081
2024-02-05 13:00:00,40035,San Mateo County,CA,06081
2024-02-05 14:00:00,35953,San Mateo County,CA,06081
2024-02-05 15:00:00,34965,San Mateo County,CA,06081
2024-02-05 16:00:00,32142,San Mateo County,CA,06081
2024-02-05 17:00:00,31292,San Mateo County,CA,06081
2024-02-05 18:00:00,31604,San Mateo County,CA,06081
2024-02-05 19:00:00,29322,San Mateo County,CA,06081
2024-02-05 20:00:00,29346,San Mateo County,CA,06081
2024-02-05 21:00:00,28661,San Mateo County,CA,06081
2024-02-05 22:00:00,26597,San Mateo County,CA,06081
2024-02-05 23:00:00,26512,San Mateo County,CA,06081
2024-02-06 00:00:00,16944,San Mateo County,CA,06081
